ReferredaFriend,NumberofReferrals,Tenure,PhoneService,AvLongDistCharges,MultipleLines,InternetService,AvgGBdownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,PaperlessBilling,MonthlyCharges,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistCharges,TotalRevenue,gender,SeniorCitizen,Partner,Dependents,OfferNone,OfferOfferA,OfferOfferB,OfferOfferC,OfferOfferD,OfferOfferE,InternetTypeCable,InternetTypeDSL,InternetTypeFiberOptic,InternetTypeNone,ContractMonth-to-Month,ContractOneYear,ContractTwoYear,PaymentMethodBankWithdrawal,PaymentMethodCreditCard,PaymentMethodMailedCheck,Churn
0,-0.6504085499394767,-0.8714950816053613,1,-0.377998788994522,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9078451817597716,3.08246687895805,-0.27330037394865414,-0.6623899094414346,-0.9246869159852856,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,-0.31718476167849363,0.4324814665028124,1,-1.1891586601208635,1,1,-0.7599075497207033,0,1,0,1,1,0,0,1,1,0.9817334171792131,0.738183919474827,-0.24831296685183657,-0.27330037394865414,-0.6517000906658532,0.38957783783834793,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1.682157967887405,-1.1159906843756437,1,-0.3618144340239246,1,1,-0.270131400310233,1,1,0,1,0,0,0,1,0,-0.012021188920128179,-0.8664738068963014,-0.24831296685183657,-0.27330037394865414,-0.7822458112268765,-0.9181947719407111,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,0.3379970749047066,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.479387940066815,-0.9973838693309512,-0.24831296685183657,-0.27330037394865414,-0.8515465479742096,-1.0422156655922283,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,0.34926281484347255,0.8399741377866167,1,0.6701000389013653,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.303237458049206,-0.4167062841139147,4.480837596898751,-0.27330037394865414,1.200485238531742,0.010394740834907839,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,1.3697146104555622,1,1.4618386840629896,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.45302483506072627,-0.24831296685183657,-0.27330037394865414,2.665415641146533,0.4275952748993722,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.238238485760785,1,-0.4615100606428046,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.479387940066815,-0.9900804426217199,-0.24831296685183657,-0.27330037394865414,-0.8474359878262512,-1.0352243943442268,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1.0157103913654388,1.6142102132258447,0,-1.4863034173810314,0,1,1.297152277803272,1,1,1,1,0,1,1,1,1,-0.3094828519498643,0.8379385785456261,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,0.3995883051070787,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1.3489341796264218,-0.09725900616613313,1,0.6811054002813711,1,1,0.07271190427709617,1,1,1,1,1,0,0,1,1,1.3606231332170895,0.397791279464825,-0.24831296685183657,-0.27330037394865414,0.3015600691637038,0.40203158512385406,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.18798586373252985,1,-1.3827235455692082,1,1,-0.46604186007442117,0,0,0,0,1,1,1,1,1,1.0133075601823696,0.4561966284054146,-0.24831296685183657,-0.27330037394865414,-0.8149058652760286,0.11831441917587547,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,-0.31718476167849363,1.4104638775839426,1,-0.726286107961778,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.3015756610490399,-0.21865323836751033,-0.24831296685183657,-0.27330037394865414,0.04427207737396356,-0.1615702875457898,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.6824866031044556,-0.42325314319317653,1,-1.2267063636526492,0,1,1.5910179674495541,0,1,0,0,0,1,1,1,0,0.6161380771426661,-0.19173426378967912,-0.24831296685183657,-0.27330037394865414,-0.7806275734674791,-0.38403442347321026,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.1974892186324047,1,1.06305617758747,0,1,0.12168951921814321,0,0,0,0,0,0,0,1,0,0.16246749609731476,-0.9091911304886632,-0.24831296685183657,-0.27330037394865414,-0.7452862057585955,-0.9410603824977045,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,0.6824866031044556,0.7584756035298558,1,-0.19802876172147912,1,1,1.8848836570958363,0,0,1,0,0,1,1,1,1,0.8438042661654253,1.0037109195318936,-0.24831296685183657,-0.27330037394865414,0.3139626213342679,0.8849458804395038,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-1.1159906843756437,1,0.25254368065995236,0,1,2.4726150363884005,0,0,1,1,0,0,0,1,0,-0.28621769394753876,-0.8777047561259048,-0.24831296685183657,-0.27330037394865414,-0.7261980873703748,-0.9105158918879885,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.31718476167849363,-0.38250387606479613,1,0.7736799107131882,1,1,0.4645328238054724,0,0,0,0,1,0,0,1,1,0.6310942501441613,-0.1899470203955772,-0.24831296685183657,-0.27330037394865414,0.06358462289669899,-0.1331584313507163,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,2.6818293326703544,-0.6677487459634591,1,-0.6563696944887972,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.5093002860698053,-0.8845668881699257,3.9581886317317743,-0.27330037394865414,-0.6425458259685322,-0.9028265406351942,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.13800827329451357,0,-1.4863034173810314,0,1,0.023734289336049142,1,1,1,1,0,0,0,1,1,-0.6567984249845842,-0.45803352951086374,1.303182508438027,-0.27330037394865414,-0.884832635609114,-0.6297341523601643,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,0.6362278021447145,1,0.051857679024544814,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.3364733980525287,-0.4750233741214621,4.312526913200911,-0.27330037394865414,0.4622971452942146,-0.2533992217762797,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,2.015381756148388,1.451213144712323,1,-1.3108650094997556,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3547531650543558,-0.27187337499187836,-0.24831296685183657,-0.27330037394865414,-0.6671619390384899,-0.4138913052782051,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,1.682157967887405,1.6142102132258447,1,0.3218127199341092,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.21604959984276934,5.675463802994699,-0.27330037394865414,1.4905041560973236,0.2515080840903722,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.7084980130918396,1,1.2864002761817137,1,1,0.023734289336049142,0,1,0,0,0,0,0,1,1,0.4981504901308714,-0.5156666127873353,-0.24831296685183657,-0.27330037394865414,-0.12597362208731303,-0.44679879670414524,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.1159906843756437,1,-0.3773514147956982,0,1,-0.5639970899565152,0,0,0,0,0,0,0,1,1,0.2222921881032951,-0.8423349887092955,-0.24831296685183657,-0.27330037394865414,-0.7836632457606554,-0.8995211318124994,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,1.0157103913654388,1.6142102132258447,1,-1.036378349198424,0,1,1.7869284272137422,1,0,1,1,1,1,1,1,1,1.3340343812144315,2.3296690000894267,-0.24831296685183657,-0.27330037394865414,-0.29376243502337324,1.7541252944072179,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.7492472802202199,1,-0.4297887249004337,1,1,-0.46604186007442117,0,0,0,0,0,0,0,1,1,0.3386179781149237,-0.5488078421446323,4.723812418477587,-0.27330037394865414,-0.614953100377639,-0.6312175723703493,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,1.3489341796264218,1.2067175419420404,1,-0.46604168003457186,1,1,1.8848836570958363,1,1,0,0,1,0,1,1,1,1.003336778181373,1.5495924203970943,-0.24831296685183657,-0.27330037394865414,0.26933705742913344,1.3035216321134104,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,-0.31718476167849363,1.5734609460974642,1,-1.2551908284009008,1,1,1.5420403525085071,1,1,1,1,1,1,1,1,0,0.8521132511662559,1.9362548060544011,-0.24831296685183657,-0.27330037394865414,-0.5854350262116964,1.3567676844789935,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.0344921501188828,1,-0.949630206556022,0,1,0.023734289336049142,0,0,1,1,0,1,1,1,0,-0.0651986929254444,-0.8217265278439722,-0.24831296685183657,-0.27330037394865414,-0.816287863946463,-0.8928614485667746,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.0157103913654388,0.391732199374432,0,-1.4863034173810314,0,1,1.8848836570958363,0,0,0,0,0,0,1,1,1,-1.3181936310507012,-0.5221536443659273,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.6761704342789919,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,0.7992248706582362,1,0.4059713657812157,1,1,0.4645328238054724,0,1,1,0,1,0,0,1,0,0.9917041991802098,1.211538642112707,-0.24831296685183657,-0.27330037394865414,0.9105371926928495,1.2256124131784922,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.9529936158621221,0,-1.4863034173810314,0,1,-0.31910901525128005,1,0,1,1,0,1,1,1,0,-0.46402997296531395,-0.8017358795099434,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.8973047277972818,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,-0.6504085499394767,-0.38250387606479613,1,-0.4323782216957292,1,1,-0.9068403945438445,0,0,1,1,1,1,1,1,1,1.3057838322116073,0.08372186623462012,-0.24831296685183657,-0.27330037394865414,-0.4425458132523498,-0.06626142449140703,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.38250387606479613,1,0.06998415659161374,0,1,0.07271190427709617,1,0,0,0,0,0,0,1,1,0.3402797751150897,-0.22147752422485661,-0.24831296685183657,-0.27330037394865414,-0.2317260502616564,-0.24536083052108873,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.01603902658248947,-0.9122443487337416,1,1.5239866071500836,1,1,-0.8088851646617503,0,0,0,0,0,1,0,1,1,0.7274784761537967,-0.628285011349016,-0.24831296685183657,-0.27330037394865414,-0.33557675376984647,-0.5978109537409823,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.7899965473486004,1,0.9996135061027279,1,1,0.12168951921814321,1,0,1,0,1,1,1,0,1,0.464914550127549,-0.5670774412843408,-0.24831296685183657,1.7184779101162997,-0.295179869557152,-0.5200099372068069,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,2.6818293326703544,-0.9937428829905025,1,-0.6311221007346652,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.504314895069307,-0.9347641563376028,-0.24831296685183657,-0.27330037394865414,-0.7600039010009983,-0.9656362890664406,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1.0157103913654388,1.5734609460974642,1,0.5930625092413213,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.3936045083901529,-0.24831296685183657,-0.27330037394865414,1.8089072002018245,0.2214976246843228,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,0.2694843979892907,1,0.9044494988756153,1,1,-0.41706424513337415,0,1,0,0,0,0,0,1,0,0.5529897911363537,0.41189064401829556,-0.24831296685183657,-0.27330037394865414,0.816407727695492,0.5653194790449755,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.9122443487337416,1,-0.31908773690154746,0,1,-0.7109299347796563,1,1,1,1,1,1,1,1,1,1.506861269231708,-0.5459173620875046,-0.24831296685183657,-0.27330037394865414,-0.6718630969088559,-0.6320343259759571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,2.348605544409371,-1.238238485760785,1,-0.047190573395511304,1,1,-0.36808663019232707,0,0,0,0,1,0,0,1,1,0.641065032145158,-0.9471645364300135,-0.24831296685183657,-0.27330037394865414,-0.832316686132611,-0.9968125420804942,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1.682157967887405,1.1252190076852797,1,1.3129426183334938,0,1,0.36657759392337835,1,1,1,0,0,0,0,1,0,-0.14164135493308597,0.6240209895849098,-0.24831296685183657,-0.27330037394865414,2.1796608264205544,1.1359405461628127,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.1567399515040242,0,-1.4863034173810314,0,1,-0.025243325604997886,0,0,0,0,1,1,1,0,1,-0.6717545979860794,-0.929402426155297,-0.24831296685183657,0.1250552828643366,-0.884832635609114,-0.9947916004666185,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1,2.348605544409371,-1.1567399515040242,1,1.2281365982875632,0,1,1.5910179674495541,0,0,0,0,1,0,0,1,1,0.46989994112804756,-0.8740420104046589,4.435279817852719,-0.27330037394865414,-0.6867225356046366,-0.9088719134767012,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.6677487459634591,0,-1.4863034173810314,0,1,0.31759997898233133,1,1,1,1,1,0,0,1,0,-0.32942441595185784,-0.6020279787690003,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.7393466747127548,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1.3489341796264218,-1.2789877528891656,1,1.6722352986807556,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.5076384890696393,-0.99775896979638,-0.24831296685183657,-0.27330037394865414,-0.8272021098565594,-1.0353186351448738,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,2.6818293326703544,-0.09725900616613313,1,0.013015227095110982,0,1,-0.7109299347796563,0,0,1,0,0,0,0,1,1,-0.4906187249679718,-0.3554545845827183,-0.24831296685183657,-0.27330037394865414,-0.06413804055121497,-0.3018075797086476,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,-0.31718476167849363,-1.2789877528891656,1,0.5904730124460258,0,1,2.5705702662704946,0,0,0,0,0,0,1,1,0,-0.6667692069855808,-0.9865942147665583,-0.24831296685183657,-0.27330037394865414,-0.8469398857394285,-1.032320381524288,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.6677487459634591,1,0.8979757568873763,0,1,-0.221153785369186,0,0,0,1,1,0,0,1,0,-0.17820088893674074,-0.5544784785925853,-0.24831296685183657,-0.27330037394865414,-0.1887777838881601,-0.4960553218423364,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,2.015381756148388,-0.26025607467965484,1,-0.27830316237564207,1,1,-0.46604186007442117,0,0,1,0,1,1,0,1,1,1.1080299891918384,0.10163842964216022,5.341373423323798,-0.27330037394865414,-0.31176385360236336,-0.02886178823462418,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.5047516774499374,1,1.3291269733040911,0,1,0.36657759392337835,0,0,0,0,0,0,0,1,1,0.16745288709781284,-0.3265718487447011,-0.24831296685183657,-0.27330037394865414,0.14257116229152011,-0.21788091113241387,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.5527898226769739,0,1,0.31759997898233133,0,0,0,0,0,0,0,0,1,0.1857326540996401,-0.9752750066039129,-0.24831296685183657,0.1250552828643366,-0.8677997972948727,-1.0260411518811754,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.676977069273095,1,-0.1624231807861648,0,1,0.12168951921814321,1,1,1,1,0,0,0,1,0,0.0876866310898392,0.4529751773493789,-0.24831296685183657,-0.27330037394865414,0.298784259868387,0.4448587934179021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.13800827329451357,1,-0.8719453026971544,1,1,0.023734289336049142,0,0,0,0,0,1,1,1,1,0.6693155811479823,0.10406555030081714,5.704570161829663,-0.27330037394865414,-0.5597558372414047,-0.10122476153146244,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,1.3289653433271817,1,1.4074592513617825,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.502653098069141,-0.46853634254286997,-0.24831296685183657,-0.27330037394865414,2.547130729302696,0.38037365297515247,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1.3489341796264218,0.7584756035298558,1,-1.3225177450785859,0,1,2.4726150363884005,1,1,0,0,0,0,0,1,1,0.47820892612887816,0.7670445905795839,-0.24831296685183657,-0.27330037394865414,-0.7324229873645534,0.38855166023130205,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.3010053418080353,1,-0.6531328234946777,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.7981613927217396,-0.24831296685183657,-0.27330037394865414,-0.5047830012396853,-0.7821738830068029,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1.3489341796264218,-0.464002410321557,1,0.30433361656586405,1,1,-0.6129747048975622,0,0,0,0,1,1,1,0,1,0.9817334171792131,-0.14652362533887903,-0.24831296685183657,0.921766596490318,-0.19872344953350768,-0.1658530083751946,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.09725900616613313,0,-1.4863034173810314,0,1,-0.6619523198386092,0,0,1,0,1,0,0,0,1,-0.8130073430001998,-0.4887035087429829,-0.24831296685183657,3.710256194181253,-0.884832635609114,-0.6148092018576908,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,1.6142102132258447,0,-1.4863034173810314,0,1,-0.270131400310233,0,1,1,0,1,1,1,1,1,-0.3510277769540174,0.7312555932310244,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,0.31520788452772974,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1,1.3489341796264218,0.6362278021447145,1,1.7427990863525604,0,1,1.0522642030980367,0,1,1,0,0,1,1,1,1,0.0295237360840249,0.35933244939174314,-0.24831296685183657,-0.27330037394865414,1.9432327461862575,0.8567225058457246,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,1.4104638775839426,1,-1.1807427955361527,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4943441130683104,-0.4276503918111313,-0.24831296685183657,-0.27330037394865414,-0.5112913881406194,-0.491043107407923,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2.6818293326703544,1.5734609460974642,1,0.6500314387378243,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3397969920528607,-0.2642389772837394,-0.24831296685183657,-0.27330037394865414,1.8827082915939048,0.34562672073658296,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,-0.31718476167849363,0.47323073363119283,1,0.28750188739644267,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4710789550659844,-0.6245781361612491,-0.24831296685183657,-0.27330037394865414,0.5392165926606083,-0.3363799919460188,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,-0.31718476167849363,-0.38250387606479613,1,0.9704816671556529,0,1,0.31759997898233133,1,0,0,1,1,1,1,1,1,1.1661928841976528,0.022470166703423926,-0.24831296685183657,-0.27330037394865414,0.14617380839820784,0.05925685077039114,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1.0157103913654388,1.0437204734285188,1,1.1510990686275198,0,1,-0.17217617042813899,0,1,1,0,1,0,0,1,1,0.8903345821700764,1.4259416552051545,-0.24831296685183657,-0.27330037394865414,1.9062377048546324,1.6894202587629585,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,-0.31718476167849363,-1.1974892186324047,0,-1.4863034173810314,0,1,-0.07422094054604492,0,0,0,1,0,0,0,0,1,-1.1221015850310987,-0.9643750283732171,-0.24831296685183657,0.5234109396773273,-0.884832635609114,-1.0189626206325748,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,-0.31718476167849363,-1.1567399515040242,1,0.40014499799180064,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.9650810998375539,-0.24831296685183657,-0.27330037394865414,-0.7471524945614042,-0.985817782005005,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1.0157103913654388,1.2067175419420404,1,-0.7476494565229664,1,1,0.21964474910023726,0,1,1,0,1,0,0,1,1,1.1030445981913404,1.6134477584530316,-0.24831296685183657,-0.27330037394865414,-0.04923135403764173,1.2598916318138504,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,1.1277935974698596,0,1,-0.7109299347796563,0,0,0,0,0,0,0,1,1,-0.62854787598176,-0.9860867259015663,-0.24831296685183657,-0.27330037394865414,-0.8371359635474589,-1.0290219535016414,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,2.6818293326703544,1.5734609460974642,1,-1.1813901697349765,0,1,0.4155552088644254,1,1,1,1,0,0,0,1,0,-0.023653767921291324,0.9763727150221122,-0.24831296685183657,-0.27330037394865414,-0.4898290669083194,0.6258046210602615,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.13800827329451357,1,-1.4202712491009941,0,1,-0.07422094054604492,1,1,1,0,0,1,1,1,1,0.13587874409465642,-0.13674894850446975,-0.24831296685183657,-0.27330037394865414,-0.8498928743514675,-0.36101174491513843,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.7584756035298558,1,0.12695308608811673,1,1,-0.46604186007442117,0,1,0,0,0,0,0,1,1,0.4931650991303729,0.7476938195101099,1.8688582649262564,-0.27330037394865414,0.6163722791159654,0.7659721052226398,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1.0157103913654388,1.5327116789690838,1,1.442417458098273,1,1,1.0522642030980367,0,1,1,1,0,1,1,1,1,1.1279715531938321,2.020475892909796,-0.24831296685183657,-0.27330037394865414,2.8557770990330202,2.4402506791180985,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,-0.31718476167849363,0.5547292678879536,1,-1.1393108468114235,1,1,0.07271190427709617,0,0,1,0,1,1,0,1,1,1.2044142152014738,1.0589610116162291,-0.24831296685183657,-0.27330037394865414,-0.5935970867353725,0.6604642932982316,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.6677487459634591,1,0.5924151350424977,1,1,-0.31910901525128005,0,0,0,0,1,1,0,1,1,1.0515288911861906,-0.30854496167085826,5.7248180636279,-0.27330037394865414,-0.2779816638806364,-0.34436951760087425,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.01603902658248947,0.22873513086091027,1,0.5924151350424977,1,1,-0.221153785369186,0,0,1,1,0,1,1,1,0,0.14086413509515497,0.171693957744303,-0.24831296685183657,-0.27330037394865414,0.5564384222460204,0.29851679161313016,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1.682157967887405,1.4104638775839426,1,1.2371998370710977,0,1,-0.41706424513337415,1,1,0,1,0,0,0,1,1,-0.12668518193159078,0.8115491575660472,1.927070982596186,-0.27330037394865414,2.4445911527382513,1.3565512796775074,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.9529936158621221,1,-0.9094930062289404,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.479387940066815,-0.9275489885614137,-0.24831296685183657,-0.27330037394865414,-0.7901125728893487,-0.9688265146883445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,0.6824866031044556,1.6142102132258447,1,1.3640851800405813,1,1,-0.31910901525128005,0,1,1,1,1,1,1,1,1,1.476948923228718,2.3967016597348785,-0.24831296685183657,-0.27330037394865414,2.8597459157276006,2.7389975075692696,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.2195068075512744,1,1.702014511826655,0,1,-0.8088851646617503,1,0,1,1,1,1,1,1,0,0.5629605731373504,-0.029933574790304916,-0.24831296685183657,-0.27330037394865414,0.6858620071344687,0.17728472758076083,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.464002410321557,1,-1.2752594285644414,1,1,1.49306273756746,0,0,0,0,0,0,0,1,0,0.3502505571160864,-0.31317855565556696,-0.24831296685183657,-0.27330037394865414,-0.8039679954570359,-0.4869872625800759,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,-0.31718476167849363,-0.9529936158621221,1,0.9050968730744391,0,1,-0.221153785369186,0,1,0,1,1,1,1,1,1,1.221032185203135,-0.6061320191554566,-0.24831296685183657,-0.27330037394865414,-0.49213239802570996,-0.6265509075383084,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.6824866031044556,-0.38250387606479613,1,0.9646552993662376,0,1,0.4645328238054724,1,0,0,1,0,0,0,1,0,-0.25131995694405,-0.37820332457431177,-0.24831296685183657,-0.27330037394865414,0.14372873382743945,-0.2583765322104535,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
